6840	welcome
7840	to
8350	keyboard
8950	this
9850	is
10120	the
10720	ultimate
11350	s
11740	the
12610	Das
12820	Keyboard
13150	by
13630	NetID
13990	odd
14110	comes
15000	in
16000	four
16480	different
16529	configurations
17529	at
17680	least
17860	at
17980	the
18070	time
18220	of
18340	filming
18490	this
18700	video
18880	there
19840	is
19869	a
20050	clicky
20740	version
21279	and
21490	then
21940	a
21970	less
22450	clicky
22810	version
23260	so
23410	if
23470	you
23590	guys
23680	are
23740	familiar
23980	with
24250	mechanical
24850	keyboards
25180	you
25240	know
25330	what
25450	clicky
25750	is
25840	personally
26260	on
26380	the
26470	clicky
26650	guy
26860	not
27490	everyone
27850	is
28000	some
28390	people
28630	have
28810	you
29170	know
29260	sleeping
29860	babies
30220	nearby
30610	or
30880	annoyed
31539	co-workers
32168	nearby
32558	and
32738	they
32830	even
33370	if
33580	they
33730	want
33970	a
34270	clicky
34809	keyboard
35110	they
35739	can't
35949	have
36129	one
36480	so
37480	there's
37660	that
37780	then
38470	they
38620	have
38860	the
39129	professional
39879	and
40090	the
40150	Ultimate
40960	Edition
41650	this
42220	one
42430	right
42640	here
43000	is
43180	the
43510	clicky
44460	Ultimate
45460	Edition
46000	keyboard
46420	and
46690	what
47589	makes
47890	it
48129	ultimate
48940	well
49330	you
49659	guys
49839	will
50080	find
50320	out
50559	shortly
51030	because
52030	there
52210	are
52330	quite
52570	a
52600	few
52720	things
53170	about
53320	this
53589	keyboard
53830	that
54100	I
54159	personally
54550	think
55030	make
55720	it
55930	ultimate
56860	that
57670	are
57790	not
58000	necessarily
58839	the
58960	reason
59260	for
59379	the
59470	name
59620	so
60159	it
60250	comes
60370	with
60489	a
60610	little
60729	cleaning
61059	cloth
61449	that's
61720	not
61930	very
61960	ultimate
62559	don't
62739	worry
62860	about
63010	that
63190	it
63970	is
64120	fully
64390	compatible
64720	with
65019	Windows
65500	Mac
65740	and
66040	Linux
66580	in
66940	fact
67240	you
67390	can
67540	even
67659	buy
67990	little
68740	key
69250	set
69490	kits
69820	that
69970	will
70240	change
70450	your
70630	windows
70900	keys
71140	over
71350	to
71470	option
72310	keys
72490	if
72640	you
72759	want
74219	one
75219	let's
75399	see
75520	what
75700	meta
76030	dot
76210	has
76420	to
76450	say
76750	for
76960	themselves
77320	on
78250	the
78490	back
78610	and
78820	the
78880	keys
79090	are
79360	on
79420	the
79570	back
79810	of
79840	the
80049	keyboard
80380	on
80469	the
80560	back
80680	of
80799	the
80860	box
81009	here
81310	and
81520	mechanical
82299	key
82420	switches
82659	from
82869	maximum
83350	speed
83530	and
83649	comfort
83799	this
84039	is
84100	true
84490	in
84850	fact
85329	if
85780	you
85930	go
86079	to
86109	the
86350	-
86530	keyboard
86950	website
87340	they
87490	have
87700	a
87729	cool
88060	little
88270	typing
88750	test
88930	where
89200	you
89229	can
89500	compete
89890	and
90130	race
90700	with
90939	people
91240	in
91390	real
91659	time
91899	and
92170	people
92320	are
92439	on
92649	there
92859	all
93039	the
93250	time
93490	I
93670	actually
93969	wasted
94869	like
95049	two
95320	hours
95649	on
95829	it
96009	one
96189	night
96340	when
96399	I
96609	was
96700	like
96820	oh
97000	this
97539	is
97719	neat
97899	so
98320	it
98469	just
98679	automatically
99219	starts
99609	a
99700	new
99729	race
100000	and
100240	grabs
100450	whoever's
100899	like
101229	like
101770	on
101979	there
102219	and
102369	then
102759	you
102850	just
102880	race
103359	against
103719	each
103840	other
104020	and
104259	it
104380	records
104770	your
104859	average
105310	words
105520	per
105729	minute
105759	and
106149	all
106240	of
106390	that
106509	cool
106719	stuff
106810	so
106960	um
107350	I
107859	tested
108789	that
108909	with
109240	the
109359	mechanical
109869	keyboard
110259	not
110649	one
110979	of
111009	these
111189	this
111399	is
111460	my
111670	first
111999	ask
112210	keyboard
112600	although
112810	I've
112929	played
113200	with
113320	them
113469	before
113770	I
115049	was
116049	testing
116350	it
116409	on
116499	mechanical
116979	keyboard
117280	versus
117729	a
117939	Logitech
118390	G
118570	15
119020	so
119320	you
119590	know
119770	a
119799	good
120030	membrane
121030	keyboard
121299	and
121799	what
122799	I
122979	found
123249	for
123490	myself
123609	was
124240	I
124359	was
124509	about
124780	15%
125319	faster
125950	with
126219	a
126249	mechanical
126729	keyboard
126880	my
127210	wife
127509	who
128199	has
128229	long
128979	pianist
129729	fingers
130210	was
130630	about
130899	20%
131770	faster
131950	on
132250	her
132430	mechanical
132940	keyboard
133300	which
133480	is
133690	not
134170	even
134319	a
134500	great
134800	typing
135340	keyboard
135550	I'm
136180	not
136360	going
136480	to
136540	name
136660	any
136720	names
137110	but
137440	it
137560	was
137650	mechanical
137920	she
139010	she
139159	was
139280	about
139430	20%
139819	faster
140390	than
140780	she
140810	was
141019	on
141200	a
141230	membrane
141500	keyboard
141739	so
142069	yes
142310	it
142849	is
143030	faster
143569	and
143810	it
144200	is
144379	more
144799	comfortable
145400	this
145610	is
145819	not
146060	open
146540	for
146689	debate
147620	uses
148099	the
148189	most
148340	advanced
148670	german-engineered
149150	gold-plated
150049	and
