0	thanks
359	to
480	synergy
870	for
1050	sponsoring
1469	this
1620	video
1800	from
2070	CES
2480	2018
3480	synergy
4049	2
4290	is
4440	the
4620	easier
5220	way
5460	to
5490	connect
5970	one
6299	keyboard
6569	and
6870	mouse
6960	to
7200	multiple
7649	computers
8189	check
8610	it
8700	out
8790	at
8910	the
9000	link
9030	below
9950	so
10950	we're
11280	here
11519	in
11550	the
11670	Nvidia
12210	suite
12540	where
12750	they
12870	are
12990	showing
13200	off
13530	the
14009	world's
14580	first
14940	big
16760	big
17760	format
18390	sorry
18690	excuse
18930	me
19050	big
19560	format
20100	display
20520	they're
20730	bringing
21000	big
21240	screen
21689	gaming
22230	to
22710	the
22949	PC
23519	now
23760	gaming
24300	monitors
24810	that
25019	are
25170	big
25350	have
25529	already
25830	existed
26130	for
26490	quite
26699	some
26970	time
27240	and
27510	there
27960	are
28050	even
28289	PC
28800	monitors
29160	that
29369	are
29429	as
29640	large
29939	as
30179	42
30900	inches
31529	though
32098	it
32250	should
32460	be
32579	noted
32850	that
32880	there
33090	are
33239	only
33420	a
33630	few
33890	outliers
34890	that
35130	you
35340	could
35520	really
35670	consider
36090	to
36210	be
36239	gaming
37050	monitors
37770	that
38219	are
38280	30
38670	inches
39090	or
39329	above
39690	well
40379	that
40559	all
41210	changes
42210	today
42480	the
43170	65
44160	inch
44520	monstrosity
45480	behind
46050	me
46200	checks
46440	off
46620	a
46800	ton
47550	of
47940	the
48690	boxes
49260	from
49620	our
49890	video
50370	earlier
50879	this
51120	year
51180	where
51660	we
51840	designed
52710	our
52980	ideal
53579	gaming
54090	TV
54480	so
55199	it's
55410	got
55649	really
56460	low
56820	latency
57420	like
57750	super
58289	low
58469	like
58890	a
58920	monitor
59670	it's
59879	got
60120	DisplayPort
60840	and
60960	HDMI
61079	input
61859	just
62489	like
62699	a
62730	monitor
63149	it's
63539	got
63719	a
63750	hundred
64290	and
64470	twenty
65250	Hertz
65580	max
65970	refresh
66390	rate
66630	just
67049	like
67140	a
67260	monitor
67740	and
68420	like
69420	a
69689	high-end
70380	gaming
70680	monitor
71220	it
71490	supports
72000	variable
72630	refresh
73140	rate
73409	with
73890	Nvidia
74340	g-sync
74760	technology
75659	so
76350	they're
76590	announcing
76770	three
77369	different
77820	models
77939	but
78210	all
78540	of
78780	them
78930	are
79020	using
79320	a
79409	VA
79650	panel
80220	from
80430	a
80580	you
80640	Optronics
81390	with
81840	quantum
82320	dot
82470	film
82799	four
83250	DCI
83700	p3
83850	color
84600	support
85110	and
85340	nice
86340	deep
86640	black
86939	levels
87330	they're
87750	also
87900	using
88229	a
88500	full
88890	array
89430	back
89970	light
90299	solution
90869	with
91079	local
91590	dimming
91740	in
92040	order
92670	to
92790	achieve
93150	1000
94049	nits
94170	peak
94409	brightness
94590	with
95310	the
95430	ability
95820	to
95850	support
96090	HDR
96900	now
97500	they
97619	haven't
97920	announced
98070	plans
98400	for
98490	Dolby
98880	vision
98909	at
99329	this
99479	time
99750	but
99990	it
100439	should
100650	be
100770	noted
101070	that
101100	most
101610	games
102000	maybe
102659	there's
102990	an
103140	exception
103470	or
103680	two
103829	you
104009	guys
104100	can
104280	leave
104369	a
104460	comment
104640	if
104850	you
104909	can
105060	think
105210	of
105299	anything
105630	but
105750	most
106409	games
106770	are
107040	supporting
107430	HDR
107880	through
108119	HDR
108689	10
108960	anyway
109560	let's
110369	talk
110549	results
111119	now
111360	they
111720	haven't
112020	announced
112409	how
112890	many
113310	local
113820	dimming
114000	zones
114180	these
114630	TVs
115140	have
115380	but
115560	if
115649	I
115710	had
115829	to
115979	guess
116189	I'd
116790	say
116820	it's
117210	probably
117780	similar
118049	to
118229	the
118439	4k
119040	high
119280	refresh
119640	rate
119850	monitors
120540	that
121110	they
121259	talked
121500	about
121590	at
121829	CES
122280	last
123119	year
123540	so
123840	more
124799	than
125189	tens
125969	but
126689	probably
127439	not
127680	you
128310	know
128340	over
128788	a
128818	thousand
129598	something
129989	along
130229	those
130410	lines
130530	and
130889	in
131008	terms
131190	of
131340	results
131790	well
132000	local
132959	dimming
133500	is
133590	still
134100	not
135050	oled
136050	so
136700	that's
137700	a
137940	thing
138180	you
138210	can
138720	see
139110	blooms
139560	around
140010	bright
140310	objects
140880	in
141210	very
141690	dark
142050	scenes
142320	from
142560	time
142770	to
142950	time
142980	and
143400	it
143460	was
143580	especially
143820	noticeable
144510	in
144690	menus
145170	or
145440	if
146130	you
146250	have
146400	a
146430	bright
