30	logitech
659	brought
870	us
1020	here
1230	to
1469	switzerland
2040	to
2129	check
2310	out
2399	the
2490	g
2700	900
3240	chaos
3540	spectrum
4019	an
4110	interesting
4529	looking
4830	mouse
5040	but
5490	with
5609	some
5819	really
6029	bold
6420	claims
6930	especially
7440	when
7560	comparing
8010	it
8189	to
8400	a
8670	wired
9030	mouse
9389	which
9630	traditionally
10290	would
10710	have
10800	been
10920	a
10950	lot
11160	better
11400	in
11639	like
11849	almost
12360	every
12990	possible
13559	metric
14040	they
14519	claim
14940	however
15509	that
15900	it
16020	has
16170	now
16350	reversed
16830	s--
17070	they're
17250	claiming
17430	that
17699	the
17850	g
18000	900
18539	is
18690	better
19289	than
19710	a
19740	wired
20100	mouse
20220	let's
21150	do
21300	some
21480	science
21960	and
22230	figure
22560	it
22650	out
30790	so
31790	we're
31880	starting
31970	off
32210	the
32390	RF
32750	labs
33080	this
33260	is
33410	probably
33680	one
33800	of
33830	the
33920	most
34070	important
34550	things
34820	about
35030	this
35570	most
35810	is
36050	its
36200	wireless
36890	performance
37100	that's
37640	what
37790	they've
37910	been
37940	trumping
38840	really
39110	really
39320	hard
39530	this
39680	whole
39890	time
40070	so
40460	we
40970	need
41120	to
41239	benchmark
41600	it
41930	we're
42080	going
42170	to
42290	test
42559	it
42770	with
43100	huge
43489	amounts
43820	of
43910	interference
44570	without
44930	interference
45500	all
45650	this
45770	different
46040	kind
46160	of
46220	stuff
46370	and
46489	see
46640	how
46730	it
46850	compares
47000	to
47870	other
47900	mice
48440	we're
48680	going
48800	to
48860	do
49010	that
49220	by
49640	coming
49970	inside
50090	of
50330	an
50420	anechoic
50809	chamber
51320	but
51470	this
51650	time
51949	it's
52400	on
52580	the
52670	anechoic
52970	chamber
53360	in
53449	terms
53660	of
53840	sound
54199	it's
54470	an
54590	anechoic
54949	chamber
55370	in
55489	terms
55699	of
55879	signals
56390	so
56570	RF
56960	Wi-Fi
57440	bluetooth
57920	all
58070	that
58160	kind
58309	of
58340	stuff
58430	isn't
59000	going
59120	to
59210	be
59269	able
59390	to
59480	leave
59690	the
59900	room
60080	once
60410	the
60620	door
60830	is
60949	closed
61309	and
61519	is
61850	gonna
62000	be
62090	able
62210	to
62300	come
62420	on
62449	in
63050	to
63379	the
63409	inside
64099	but
64550	to
65120	cause
65420	that
65690	interference
66110	we
66290	have
66409	this
66590	antenna
67010	right
67250	here
67490	which
67850	is
67970	going
68090	to
68150	be
68270	shooting
68450	out
68750	massive
69350	amounts
69710	of
69799	amplified
70520	RF
71030	Wi-Fi
71510	and
71720	Bluetooth
72020	signals
72440	what
72979	they
73100	did
73310	was
73490	they
73640	went
73670	to
73909	a
73940	land
74299	of
74540	about
74780	300
75380	people
75500	measured
76400	the
76640	signal
77030	noise
77240	and
77780	then
78080	amplified
78799	that
79010	by
79190	a
79220	little
79520	bit
79640	more
79880	to
80030	make
80210	a
80240	crazy
81049	worst-case
81560	scenario
82030	over
83030	on
83119	the
83210	other
83240	side
83420	the
83630	room
83720	there's
83930	all
84049	this
84170	foam
84590	kind
84950	of
85040	stuff
85250	everywhere
85640	that's
85909	so
86180	that
86360	signals
86900	aren't
87049	bouncing
87530	around
87799	throughout
88070	the
88159	room
88430	and
88640	you
88700	just
88729	get
89090	a
89270	solid
89750	trajectory
90380	so
90590	it's
90740	better
91159	and
91400	more
91490	consistent
91670	for
92090	measurement
92479	here
93080	we
93229	have
93350	the
93500	most
93740	rigs
94070	so
94250	this
94369	is
94549	a
94579	jogger
95030	that
95420	keeps
96049	a
96200	pad
96469	moving
96979	under
97310	the
97340	mouse
97640	so
97880	that
98030	the
98259	actual
99259	sensor
99710	is
99859	constantly
100369	firing
100880	and
101030	sending
101060	information
101450	which
101810	is
101930	important
102350	because
102409	you
102560	need
102649	to
102740	most
102920	be
103070	actually
103399	working
103579	and
103939	then
104420	the
104539	mouse
104750	is
105049	held
105289	in
105469	place
105679	above
106549	that
106909	across
107659	the
108289	room
108530	a
108710	little
108859	bit
109009	right
109369	here
109729	is
109880	the
110509	receiver
111109	so
112100	this
112520	guy
112700	is
112759	actually
113090	talking
113359	to
113509	the
113780	mouse
113929	that
114409	wire
114649	goes
114920	through
115130	a
115159	tube
115399	to
115579	the
115640	outside
116060	and
116329	then
116689	we're
116869	measuring
117310	actually
118310	the
118549	tracking
118939	of
119299	the
119359	mouse
119689	out
119960	there
120439	where
120679	the
120770	actual
120920	interesting
121460	stuff
121880	is
122090	let's
122420	check
122600	that
122749	out
122929	so
123320	as
123409	you
123499	can
123619	see
123679	back
124009	here
124310	on
124429	the
124549	spectrum
124909	analyzer
125179	they
125719	have
125929	a
125960	crazy
126710	amount
127219	of
127399	noise
127549	being
127909	fired
128330	in
128600	that
128780	room
128990	right
129500	now
129740	but
130038	over
130820	here
131420	you
131480	can
131780	see
131960	a
131990	tracking
132650	tester
133220	where
133430	it's
133550	just
133670	tracing
134210	the
134360	cursor
134720	movement
135110	of
135260	the
135410	mouse
135620	as
135860	that
136040	joggers
136520	going
136819	around
137060	and
137300	it
137750	is
137930	in
138170	a
138290	very
138500	I'm
138740	going
138890	to
138950	reset
139310	this
139430	you
139610	can
139760	see
139910	it
140030	drawing
140270	it
140660	isn't
140930	a
140960	very
141110	consistent
141740	kind
142340	of
142490	pattern
142910	which
143090	is
143120	good
143540	there's
143750	going
143840	to
143900	be
143960	some
144230	drift
144590	from
144770	the
144950	sensor
145280	but
145430	that's
145580	actually
145940	fine
146330	all
146750	sensors
147140	have
147350	some
147530	amount
147770	of
147860	drift
148450	but
149450	the
149810	good
150020	thing
150200	about
150230	it
150410	is
150590	that
150680	it's
150830	consistent
151160	it's
151490	not
151640	going
151880	all
152000	over
152030	the
152210	place
152390	and
152600	if
152930	you're
153050	not
153170	making
153560	robotic
154160	exact
154700	circular
155270	movements
155810	it's
156110	going
156319	to
156380	be
156470	extremely
156740	pretty
157290	where
157530	everything's
157830	going
157980	to
158040	be
158129	anyway
158670	so
158730	this
159060	is
159269	a
159629	good
159959	sign
160290	and
160620	this
160950	is
161129	for
161250	the
161340	G
161459	900
161970	so
162480	now
162569	we're
162720	testing
163079	the
163200	Razer
163409	Mamba
164010	exact
164370	same
164579	scenario
164879	this
165329	time
165540	we're
165720	going
165810	to
165870	try
166049	it
166170	with
166409	the
166439	signal
166860	noise
166980	on
167340	and
167700	with
168239	the
168329	signal
168629	noise
168810	off
169049	so
169379	you
169470	can
169590	see
169739	what
169890	it
169980	is
170010	in
170310	a
170790	more
171150	perfect
171510	scenario
172260	the
172829	Mamba
173189	is
173220	currently
173730	set
173970	up
174000	and
174209	good
174360	to
174390	go
174510	powered
175110	on
175349	joggers
175950	running
176190	and
176579	ten
177030	is
177150	over
177390	here
177720	let's
178140	go
178260	check
178440	the
178560	results
178920	all
179909	right
180030	so
180180	the
180269	Mamba
180599	2015
181079	is
181200	hooked
181379	up
181470	inside
181829	that's
182280	what's
182579	running
183150	right
183450	now
183569	on
183750	the
183840	tracking
184079	tester
184620	as
184769	you
185220	can
185340	see
185549	on
185670	the
185760	spectrum
186120	analyzer
186239	in
186629	the
186689	back
186870	there's
187170	nothing
187349	really
187680	going
187980	on
188189	that's
188430	because
188730	we
188909	have
189090	the
189239	antenna
189690	off
190200	so
190680	what
190799	I'm
190890	going
191069	to
191099	do
191310	is
191519	come
192120	back
192329	here
192890	crank
193890	the
194069	antenna
194489	on
195109	so
196109	I'm
196200	going
196319	to
196379	turn
196560	this
196799	dial
197040	a
197280	little
197519	bit
197700	there
198540	that's
198569	all
199109	good
